"G","Date","Tm","X","Opp","Result","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","Player","RSorPO"
80,"2009-04-10","LAL","@","POR","L",1,"36:02",9,24,0.38,3,6,0.5,11,12,0.92,0,5,5,2,0,0,3,5,32,16.3,"Kobe Bryant","Regular Season"
81,"2009-04-12","LAL","","MEM","W",1,"29:14",7,9,0.78,0,2,0,2,2,1,2,5,7,4,2,1,1,2,16,19.1,"Kobe Bryant","Regular Season"
82,"2009-04-14","LAL","","UTA","W",1,"26:22",5,11,0.45,1,2,0.5,5,7,0.71,1,0,1,5,2,0,1,3,16,13.5,"Kobe Bryant","Regular Season"
1,"2009-10-27","LAL","","LAC","W",1,"38:20",11,26,0.42,0,1,0,11,12,0.92,4,4,8,3,4,1,2,2,33,26.8,"Kobe Bryant","Regular Season"
2,"2009-10-30","LAL","","DAL","L",1,"37:27",6,19,0.32,1,4,0.25,7,9,0.78,3,3,6,2,0,0,3,2,20,8.9,"Kobe Bryant","Regular Season"
3,"2009-11-01","LAL","","ATL","W",1,"37:38",15,29,0.52,1,2,0.5,10,11,0.91,3,5,8,3,5,0,3,4,41,32.4,"Kobe Bryant","Regular Season"
4,"2009-11-03","LAL","@","OKC","W",1,"45:41",9,22,0.41,1,3,0.33,12,14,0.86,1,5,6,4,3,1,7,5,31,18.1,"Kobe Bryant","Regular Season"
5,"2009-11-04","LAL","@","HOU","W",1,"48:29",15,30,0.5,0,3,0,11,15,0.73,1,5,6,4,4,0,2,2,41,30.6,"Kobe Bryant","Regular Season"
6,"2009-11-06","LAL","","MEM","W",1,"33:39",19,30,0.63,0,0,NA,3,4,0.75,1,3,4,1,1,0,0,2,41,29.7,"Kobe Bryant","Regular Season"
7,"2009-11-08","LAL","","NOH","W",1,"33:42",11,21,0.52,0,2,0,6,6,1,0,2,2,1,1,0,5,3,28,13.8,"Kobe Bryant","Regular Season"
8,"2009-11-12","LAL","","PHO","W",1,"32:34",13,21,0.62,0,0,NA,3,4,0.75,1,3,4,4,0,0,4,4,29,17.9,"Kobe Bryant","Regular Season"
9,"2009-11-13","LAL","@","DEN","L",1,"33:41",7,17,0.41,1,3,0.33,4,4,1,2,1,3,2,1,0,4,1,19,9.6,"Kobe Bryant","Regular Season"
10,"2009-11-15","LAL","","HOU","L",1,"38:38",5,20,0.25,0,3,0,8,9,0.89,1,0,1,3,3,0,4,0,18,7.4,"Kobe Bryant","Regular Season"
11,"2009-11-17","LAL","","DET","W",1,"39:13",17,29,0.59,1,3,0.33,5,5,1,4,1,5,5,3,0,3,5,40,31.1,"Kobe Bryant","Regular Season"
12,"2009-11-19","LAL","","CHI","W",1,"37:47",7,21,0.33,0,2,0,7,8,0.88,1,8,9,8,0,1,2,3,21,14.9,"Kobe Bryant","Regular Season"
13,"2009-11-22","LAL","","OKC","W",1,"32:16",11,23,0.48,0,2,0,4,4,1,2,4,6,7,2,0,0,1,26,23.4,"Kobe Bryant","Regular Season"
14,"2009-11-24","LAL","","NYK","W",1,"40:40",14,20,0.7,1,4,0.25,5,7,0.71,0,5,5,4,3,0,4,0,34,28.1,"Kobe Bryant","Regular Season"
15,"2009-11-28","LAL","@","GSW","W",1,"32:21",8,20,0.4,1,3,0.33,3,3,1,2,4,6,6,5,0,2,3,20,17.8,"Kobe Bryant","Regular Season"
16,"2009-11-29","LAL","","NJN","W",1,"28:40",11,17,0.65,5,8,0.62,3,5,0.6,0,8,8,7,2,1,4,5,30,25.7,"Kobe Bryant","Regular Season"
17,"2009-12-01","LAL","","NOH","W",1,"32:31",5,11,0.45,2,5,0.4,6,6,1,0,3,3,4,2,0,1,3,18,15.8,"Kobe Bryant","Regular Season"
18,"2009-12-04","LAL","","MIA","W",1,"42:18",12,25,0.48,2,3,0.67,7,8,0.88,3,4,7,3,3,0,2,5,33,24.3,"Kobe Bryant","Regular Season"
19,"2009-12-06","LAL","","PHO","W",1,"35:54",9,16,0.56,2,4,0.5,6,8,0.75,2,5,7,3,1,0,1,2,26,21.8,"Kobe Bryant","Regular Season"
20,"2009-12-09","LAL","","UTA","W",1,"37:49",10,19,0.53,1,3,0.33,6,8,0.75,0,6,6,8,2,2,2,2,27,24.9,"Kobe Bryant","Regular Season"
21,"2009-12-11","LAL","","MIN","W",1,"34:00",8,18,0.44,1,3,0.33,3,4,0.75,0,5,5,5,1,0,4,2,20,11.4,"Kobe Bryant","Regular Season"
22,"2009-12-12","LAL","@","UTA","L",1,"36:43",7,24,0.29,1,9,0.11,1,1,1,1,5,6,5,1,0,1,2,16,6.9,"Kobe Bryant","Regular Season"
23,"2009-12-15","LAL","@","CHI","W",1,"39:06",15,26,0.58,1,5,0.2,11,15,0.73,0,2,2,3,3,0,8,2,42,25.1,"Kobe Bryant","Regular Season"
24,"2009-12-16","LAL","@","MIL","W",1,"49:59",13,28,0.46,1,3,0.33,12,12,1,0,7,7,4,0,0,7,4,39,20.9,"Kobe Bryant","Regular Season"
25,"2009-12-19","LAL","@","NJN","W",1,"35:02",12,23,0.52,1,5,0.2,4,6,0.67,2,8,10,5,2,1,2,3,29,23.7,"Kobe Bryant","Regular Season"
26,"2009-12-20","LAL","@","DET","W",1,"38:54",11,23,0.48,1,4,0.25,5,8,0.62,1,2,3,4,5,0,2,2,28,21.4,"Kobe Bryant","Regular Season"
27,"2009-12-22","LAL","","OKC","W",1,"43:46",14,26,0.54,0,3,0,12,14,0.86,1,7,8,6,2,0,5,5,40,28.6,"Kobe Bryant","Regular Season"
28,"2009-12-25","LAL","","CLE","L",1,"45:08",11,33,0.33,1,3,0.33,12,12,1,3,7,10,8,1,1,4,3,35,22.6,"Kobe Bryant","Regular Season"
29,"2009-12-26","LAL","@","SAC","W",1,"50:59",16,30,0.53,4,8,0.5,2,2,1,1,6,7,4,4,0,5,4,38,26.1,"Kobe Bryant","Regular Season"
30,"2009-12-28","LAL","@","PHO","L",1,"36:10",14,26,0.54,1,5,0.2,5,6,0.83,0,7,7,2,0,0,1,0,34,23.5,"Kobe Bryant","Regular Season"
31,"2009-12-29","LAL","","GSW","W",1,"42:52",13,27,0.48,2,6,0.33,16,16,1,1,3,4,11,1,0,1,2,44,38.8,"Kobe Bryant","Regular Season"
32,"2010-01-01","LAL","","SAC","W",1,"47:15",13,27,0.48,5,7,0.71,8,11,0.73,0,5,5,5,1,0,3,3,39,25.9,"Kobe Bryant","Regular Season"
33,"2010-01-03","LAL","","DAL","W",1,"32:04",6,12,0.5,1,4,0.25,2,2,1,0,3,3,8,0,1,4,2,15,11.4,"Kobe Bryant","Regular Season"
34,"2010-01-05","LAL","","HOU","W",1,"42:55",9,23,0.39,1,1,1,3,4,0.75,0,3,3,3,1,1,4,4,22,8.2,"Kobe Bryant","Regular Season"
35,"2010-01-06","LAL","@","LAC","L",1,"40:21",10,30,0.33,2,7,0.29,11,15,0.73,1,2,3,8,3,0,2,0,33,22.3,"Kobe Bryant","Regular Season"
36,"2010-01-08","LAL","@","POR","L",1,"40:33",14,37,0.38,2,8,0.25,2,4,0.5,3,4,7,7,0,1,5,4,32,13.2,"Kobe Bryant","Regular Season"
37,"2010-01-10","LAL","","MIL","W",1,"28:30",4,21,0.19,0,3,0,4,6,0.67,2,3,5,1,2,0,1,4,12,0.5,"Kobe Bryant","Regular Season"
38,"2010-01-12","LAL","@","SAS","L",1,"32:18",7,10,0.7,1,1,1,1,1,1,0,1,1,3,0,0,3,0,16,11.2,"Kobe Bryant","Regular Season"
39,"2010-01-13","LAL","@","DAL","W",1,"35:00",5,11,0.45,0,2,0,0,0,NA,0,2,2,1,1,0,0,2,10,5.8,"Kobe Bryant","Regular Season"
40,"2010-01-15","LAL","","LAC","W",1,"37:11",10,20,0.5,4,7,0.57,6,8,0.75,0,2,2,3,1,0,1,2,30,21.1,"Kobe Bryant","Regular Season"
41,"2010-01-18","LAL","","ORL","W",1,"44:24",4,19,0.21,0,3,0,3,4,0.75,0,5,5,7,0,0,2,2,11,2.5,"Kobe Bryant","Regular Season"
42,"2010-01-21","LAL","@","CLE","L",1,"39:57",12,31,0.39,2,6,0.33,5,8,0.62,1,1,2,4,0,0,3,2,31,12.9,"Kobe Bryant","Regular Season"
43,"2010-01-22","LAL","@","NYK","W",1,"42:06",8,24,0.33,3,9,0.33,8,8,1,0,5,5,6,1,0,3,4,27,15.5,"Kobe Bryant","Regular Season"
44,"2010-01-24","LAL","@","TOR","L",1,"40:04",11,24,0.46,1,6,0.17,4,4,1,3,13,16,9,1,1,4,1,27,24.2,"Kobe Bryant","Regular Season"
45,"2010-01-26","LAL","@","WAS","W",1,"37:16",8,15,0.53,2,7,0.29,8,9,0.89,0,4,4,8,1,0,6,2,26,19.3,"Kobe Bryant","Regular Season"
46,"2010-01-27","LAL","@","IND","W",1,"34:57",10,15,0.67,3,4,0.75,6,8,0.75,2,7,9,7,1,1,1,1,29,30.4,"Kobe Bryant","Regular Season"
47,"2010-01-29","LAL","@","PHI","W",1,"39:50",10,22,0.45,0,4,0,4,6,0.67,1,3,4,3,4,2,3,3,24,16.7,"Kobe Bryant","Regular Season"
48,"2010-01-31","LAL","@","BOS","W",1,"44:58",8,20,0.4,1,3,0.33,2,4,0.5,0,3,3,6,0,0,4,1,19,8.1,"Kobe Bryant","Regular Season"
49,"2010-02-01","LAL","@","MEM","L",1,"40:10",16,28,0.57,4,7,0.57,8,13,0.62,0,3,3,3,0,0,3,1,44,28.4,"Kobe Bryant","Regular Season"
50,"2010-02-03","LAL","","CHA","W",1,"36:51",2,12,0.17,1,5,0.2,0,2,0,0,2,2,6,2,0,0,4,5,1.8,"Kobe Bryant","Regular Season"
51,"2010-02-05","LAL","","DEN","L",1,"39:16",11,22,0.5,4,8,0.5,7,8,0.88,0,9,9,0,1,0,5,4,33,18.7,"Kobe Bryant","Regular Season"
52,"2010-02-23","LAL","@","MEM","W",1,"40:01",13,19,0.68,3,4,0.75,3,3,1,0,7,7,6,3,2,2,2,32,31.8,"Kobe Bryant","Regular Season"
53,"2010-02-24","LAL","@","DAL","L",1,"39:42",9,23,0.39,0,3,0,2,2,1,1,4,5,2,2,0,2,4,20,9.2,"Kobe Bryant","Regular Season"
54,"2010-02-26","LAL","","PHI","W",1,"42:14",7,16,0.44,0,1,0,5,6,0.83,1,3,4,8,2,0,3,2,19,15.6,"Kobe Bryant","Regular Season"
55,"2010-02-28","LAL","","DEN","W",1,"42:58",3,17,0.18,0,2,0,8,8,1,1,4,5,12,3,2,5,1,14,12.6,"Kobe Bryant","Regular Season"
56,"2010-03-02","LAL","","IND","W",1,"30:27",5,14,0.36,0,4,0,14,15,0.93,0,4,4,6,2,0,3,1,24,19.8,"Kobe Bryant","Regular Season"
57,"2010-03-04","LAL","@","MIA","L",1,"45:46",15,28,0.54,2,7,0.29,7,10,0.7,0,2,2,4,1,1,2,3,39,26.1,"Kobe Bryant","Regular Season"
58,"2010-03-05","LAL","@","CHA","L",1,"41:55",9,21,0.43,0,4,0,8,9,0.89,2,3,5,2,0,0,3,4,26,13.6,"Kobe Bryant","Regular Season"
59,"2010-03-07","LAL","@","ORL","L",1,"40:17",12,30,0.4,2,5,0.4,8,8,1,2,5,7,7,3,0,1,3,34,26.4,"Kobe Bryant","Regular Season"
60,"2010-03-09","LAL","","TOR","W",1,"37:20",11,20,0.55,0,1,0,10,11,0.91,1,5,6,6,1,0,4,4,32,23.8,"Kobe Bryant","Regular Season"
61,"2010-03-12","LAL","@","PHO","W",1,"42:20",7,16,0.44,1,5,0.2,6,9,0.67,1,9,10,8,1,0,7,2,21,13.6,"Kobe Bryant","Regular Season"
62,"2010-03-15","LAL","@","GSW","W",1,"39:54",9,18,0.5,2,4,0.5,9,11,0.82,1,2,3,4,2,0,9,2,29,15.5,"Kobe Bryant","Regular Season"
63,"2010-03-16","LAL","@","SAC","W",1,"41:18",10,26,0.38,2,5,0.4,8,14,0.57,3,6,9,7,0,0,3,2,30,18.4,"Kobe Bryant","Regular Season"
64,"2010-03-19","LAL","","MIN","W",1,"33:53",4,11,0.36,1,5,0.2,13,14,0.93,0,4,4,13,4,0,5,3,22,23.6,"Kobe Bryant","Regular Season"
65,"2010-03-21","LAL","","WAS","W",1,"39:47",10,17,0.59,4,7,0.57,0,0,NA,0,3,3,4,0,0,3,2,24,16,"Kobe Bryant","Regular Season"
66,"2010-03-24","LAL","@","SAS","W",1,"42:07",11,16,0.69,2,2,1,0,0,NA,1,3,4,6,0,0,3,1,24,19.6,"Kobe Bryant","Regular Season"
67,"2010-03-26","LAL","@","OKC","L",1,"30:01",4,11,0.36,0,2,0,3,3,1,1,5,6,3,1,0,9,4,11,-0.4,"Kobe Bryant","Regular Season"
68,"2010-03-27","LAL","@","HOU","W",1,"36:10",7,14,0.5,1,2,0.5,2,3,0.67,1,8,9,9,1,0,5,2,17,14.2,"Kobe Bryant","Regular Season"
69,"2010-03-29","LAL","@","NOH","L",1,"41:27",10,18,0.56,2,5,0.4,9,11,0.82,2,3,5,6,1,0,3,5,31,24.1,"Kobe Bryant","Regular Season"
70,"2010-03-31","LAL","@","ATL","L",1,"41:38",12,21,0.57,2,3,0.67,2,6,0.33,0,3,3,4,0,0,2,2,28,17.4,"Kobe Bryant","Regular Season"
71,"2010-04-02","LAL","","UTA","W",1,"36:57",5,23,0.22,0,4,0,15,18,0.83,3,3,6,3,1,0,2,5,25,11.8,"Kobe Bryant","Regular Season"
72,"2010-04-04","LAL","","SAS","L",1,"41:13",8,24,0.33,2,6,0.33,4,6,0.67,3,5,8,6,0,0,4,3,22,10.2,"Kobe Bryant","Regular Season"
73,"2010-04-11","LAL","","POR","L",1,"40:07",8,23,0.35,3,6,0.5,1,3,0.33,0,4,4,2,0,0,1,1,20,7.5,"Kobe Bryant","Regular Season"
1,"2010-10-26","LAL","","HOU","W",1,"37:04",8,20,0.4,0,3,0,11,12,0.92,0,5,5,7,1,0,1,1,27,21.8,"Kobe Bryant","Regular Season"
2,"2010-10-29","LAL","@","PHO","W",1,"33:54",9,19,0.47,2,5,0.4,5,5,1,1,6,7,3,0,0,3,1,25,16.5,"Kobe Bryant","Regular Season"
3,"2010-10-31","LAL","","GSW","W",1,"26:59",8,16,0.5,1,4,0.25,3,4,0.75,2,5,7,2,0,0,4,1,20,11.5,"Kobe Bryant","Regular Season"
4,"2010-11-02","LAL","","MEM","W",1,"25:46",7,13,0.54,3,5,0.6,6,8,0.75,1,4,5,1,1,0,2,2,23,16.7,"Kobe Bryant","Regular Season"
5,"2010-11-03","LAL","@","SAC","W",1,"36:28",9,22,0.41,3,6,0.5,9,10,0.9,1,9,10,12,1,0,1,2,30,28.8,"Kobe Bryant","Regular Season"
6,"2010-11-05","LAL","","TOR","W",1,"34:22",6,12,0.5,0,3,0,11,12,0.92,0,4,4,6,3,1,3,2,23,21.9,"Kobe Bryant","Regular Season"
7,"2010-11-07","LAL","","POR","W",1,"24:49",3,11,0.27,0,2,0,6,7,0.86,0,2,2,1,0,1,3,4,12,2.5,"Kobe Bryant","Regular Season"
8,"2010-11-09","LAL","","MIN","W",1,"34:45",12,28,0.43,2,5,0.4,7,8,0.88,2,4,6,2,2,0,4,2,33,19,"Kobe Bryant","Regular Season"
9,"2010-11-11","LAL","@","DEN","L",1,"41:01",11,32,0.34,3,10,0.3,9,13,0.69,1,2,3,5,1,0,2,4,34,16.6,"Kobe Bryant","Regular Season"
10,"2010-11-14","LAL","","PHO","L",1,"38:20",11,20,0.55,1,4,0.25,2,2,1,2,7,9,14,1,0,8,3,25,20.5,"Kobe Bryant","Regular Season"
11,"2010-11-16","LAL","@","MIL","W",1,"33:18",10,23,0.43,0,4,0,11,11,1,0,7,7,3,1,0,3,2,31,20.3,"Kobe Bryant","Regular Season"
12,"2010-11-17","LAL","@","DET","W",1,"31:44",11,20,0.55,3,6,0.5,8,8,1,1,8,9,4,2,0,3,1,33,27.9,"Kobe Bryant","Regular Season"
13,"2010-11-19","LAL","@","MIN","W",1,"31:24",8,27,0.3,1,4,0.25,6,7,0.86,1,7,8,2,1,1,4,1,23,8.4,"Kobe Bryant","Regular Season"
14,"2010-11-21","LAL","","GSW","W",1,"26:39",7,16,0.44,0,2,0,6,6,1,3,3,6,5,0,0,0,3,20,16.9,"Kobe Bryant","Regular Season"
15,"2010-11-23","LAL","","CHI","W",1,"37:11",8,18,0.44,1,2,0.5,3,3,1,0,2,2,5,1,0,4,1,20,11.3,"Kobe Bryant","Regular Season"
16,"2010-11-26","LAL","@","UTA","L",1,"33:40",10,21,0.48,3,5,0.6,8,9,0.89,1,2,3,3,1,0,3,2,31,20.5,"Kobe Bryant","Regular Season"
17,"2010-11-28","LAL","","IND","L",1,"39:50",14,33,0.42,3,8,0.38,10,13,0.77,2,3,5,4,0,0,3,2,41,23.6,"Kobe Bryant","Regular Season"
18,"2010-11-30","LAL","@","MEM","L",1,"37:02",9,25,0.36,1,6,0.17,10,12,0.83,4,3,7,5,1,0,3,2,29,18.7,"Kobe Bryant","Regular Season"
19,"2010-12-01","LAL","@","HOU","L",1,"31:18",10,24,0.42,0,3,0,7,7,1,2,2,4,4,4,0,2,4,27,19.4,"Kobe Bryant","Regular Season"
20,"2010-12-03","LAL","","SAC","W",1,"26:32",9,18,0.5,0,0,NA,4,8,0.5,1,2,3,4,2,0,1,1,22,16.1,"Kobe Bryant","Regular Season"
21,"2010-12-07","LAL","","WAS","W",1,"35:09",12,23,0.52,1,6,0.17,7,9,0.78,3,2,5,3,2,0,4,2,32,21.9,"Kobe Bryant","Regular Season"
22,"2010-12-08","LAL","@","LAC","W",1,"30:41",9,15,0.6,1,2,0.5,5,7,0.71,0,2,2,4,1,0,4,0,24,16.7,"Kobe Bryant","Regular Season"
23,"2010-12-10","LAL","@","CHI","L",1,"37:47",9,23,0.39,1,4,0.25,4,6,0.67,0,5,5,7,3,1,1,3,23,17.6,"Kobe Bryant","Regular Season"
24,"2010-12-12","LAL","@","NJN","W",1,"35:10",9,19,0.47,3,6,0.5,11,13,0.85,0,4,4,6,4,0,6,3,32,23.7,"Kobe Bryant","Regular Season"
25,"2010-12-14","LAL","@","WAS","W",1,"23:47",7,13,0.54,4,6,0.67,6,10,0.6,0,5,5,4,1,0,1,3,24,19.2,"Kobe Bryant","Regular Season"
26,"2010-12-15","LAL","@","IND","W",1,"34:18",11,18,0.61,4,8,0.5,5,5,1,0,3,3,6,0,0,0,3,31,26.7,"Kobe Bryant","Regular Season"
27,"2010-12-17","LAL","@","PHI","W",1,"35:58",3,11,0.27,0,3,0,3,3,1,0,4,4,4,2,0,3,1,9,5.1,"Kobe Bryant","Regular Season"
28,"2010-12-19","LAL","@","TOR","W",1,"28:19",6,12,0.5,0,2,0,8,9,0.89,1,2,3,4,0,0,2,3,20,14.5,"Kobe Bryant","Regular Season"
29,"2010-12-21","LAL","","MIL","L",1,"31:39",9,16,0.56,0,2,0,3,3,1,1,2,3,2,1,0,4,1,21,12.7,"Kobe Bryant","Regular Season"
30,"2010-12-25","LAL","","MIA","L",1,"40:05",6,16,0.38,1,3,0.33,4,5,0.8,1,5,6,7,1,0,4,5,17,9.9,"Kobe Bryant","Regular Season"
31,"2010-12-28","LAL","@","SAS","L",1,"30:54",8,27,0.3,3,7,0.43,2,2,1,1,4,5,1,1,0,5,2,21,3.1,"Kobe Bryant","Regular Season"
32,"2010-12-29","LAL","@","NOH","W",1,"27:54",8,14,0.57,0,3,0,4,7,0.57,0,3,3,4,2,0,7,5,20,8.9,"Kobe Bryant","Regular Season"
33,"2010-12-31","LAL","","PHI","W",1,"35:02",13,24,0.54,1,3,0.33,6,8,0.75,1,3,4,2,2,0,4,1,33,21.2,"Kobe Bryant","Regular Season"
34,"2011-01-02","LAL","","MEM","L",1,"30:48",10,22,0.45,1,7,0.14,7,8,0.88,0,2,2,2,2,0,3,2,28,16.4,"Kobe Bryant","Regular Season"
35,"2011-01-04","LAL","","DET","W",1,"29:48",6,18,0.33,0,1,0,5,8,0.62,2,5,7,8,1,0,1,3,17,12.9,"Kobe Bryant","Regular Season"
36,"2011-01-05","LAL","@","PHO","W",1,"35:35",9,17,0.53,2,6,0.33,4,6,0.67,2,5,7,5,1,0,3,0,24,19.3,"Kobe Bryant","Regular Season"
37,"2011-01-07","LAL","","NOH","W",1,"39:29",10,19,0.53,1,4,0.25,4,5,0.8,0,1,1,4,1,0,0,2,25,18.6,"Kobe Bryant","Regular Season"
38,"2011-01-09","LAL","","NYK","W",1,"35:39",10,28,0.36,3,6,0.5,4,4,1,0,10,10,5,0,0,4,2,27,13.1,"Kobe Bryant","Regular Season"
39,"2011-01-11","LAL","","CLE","W",1,"24:38",5,10,0.5,1,2,0.5,2,2,1,0,5,5,8,2,0,0,2,13,16.3,"Kobe Bryant","Regular Season"
40,"2011-01-12","LAL","@","GSW","W",1,"36:27",13,21,0.62,2,5,0.4,11,11,1,1,5,6,4,3,0,6,1,39,31.1,"Kobe Bryant","Regular Season"
41,"2011-01-14","LAL","","NJN","W",1,"35:50",10,19,0.53,0,1,0,7,9,0.78,1,3,4,4,0,0,0,2,27,20.5,"Kobe Bryant","Regular Season"
42,"2011-01-16","LAL","@","LAC","L",1,"36:37",8,17,0.47,1,7,0.14,10,13,0.77,2,7,9,5,2,0,3,0,27,23.1,"Kobe Bryant","Regular Season"
43,"2011-01-17","LAL","","OKC","W",1,"33:11",7,12,0.58,1,1,1,6,11,0.55,3,2,5,7,1,0,5,2,21,16.2,"Kobe Bryant","Regular Season"
44,"2011-01-19","LAL","@","DAL","L",1,"35:33",10,18,0.56,0,2,0,1,2,0.5,1,3,4,10,0,0,3,1,21,17.2,"Kobe Bryant","Regular Season"
45,"2011-01-21","LAL","@","DEN","W",1,"32:32",8,15,0.53,0,2,0,2,3,0.67,1,5,6,7,1,0,1,1,18,17,"Kobe Bryant","Regular Season"
46,"2011-01-25","LAL","","UTA","W",1,"26:05",7,11,0.64,0,2,0,7,8,0.88,0,1,1,6,2,0,3,2,21,18.4,"Kobe Bryant","Regular Season"
47,"2011-01-28","LAL","","SAC","L",1,"38:51",13,27,0.48,2,8,0.25,10,12,0.83,0,4,4,7,3,0,4,2,38,27.8,"Kobe Bryant","Regular Season"
48,"2011-01-30","LAL","","BOS","L",1,"38:18",16,29,0.55,3,5,0.6,6,7,0.86,0,3,3,0,0,0,2,5,41,23.6,"Kobe Bryant","Regular Season"
49,"2011-02-01","LAL","","HOU","W",1,"45:08",13,25,0.52,0,3,0,6,7,0.86,1,5,6,11,1,0,4,2,32,25.4,"Kobe Bryant","Regular Season"
50,"2011-02-03","LAL","","SAS","L",1,"35:13",5,18,0.28,0,3,0,6,6,1,2,7,9,10,0,0,3,3,16,11.7,"Kobe Bryant","Regular Season"
51,"2011-02-05","LAL","@","NOH","W",1,"43:09",10,22,0.45,4,5,0.8,8,8,1,2,7,9,5,0,1,1,3,32,26.1,"Kobe Bryant","Regular Season"
52,"2011-02-07","LAL","@","MEM","W",1,"37:41",6,17,0.35,0,1,0,7,7,1,1,6,7,6,2,0,6,1,19,11.8,"Kobe Bryant","Regular Season"
53,"2011-02-10","LAL","@","BOS","W",1,"37:59",9,17,0.53,0,1,0,5,6,0.83,1,4,5,4,0,1,3,3,23,15.5,"Kobe Bryant","Regular Season"
54,"2011-02-11","LAL","@","NYK","W",1,"28:55",12,17,0.71,4,7,0.57,5,8,0.62,4,6,10,2,0,0,5,2,33,24.9,"Kobe Bryant","Regular Season"
55,"2011-02-13","LAL","@","ORL","L",1,"33:12",8,18,0.44,1,4,0.25,0,0,NA,1,3,4,5,1,0,2,0,17,11.7,"Kobe Bryant","Regular Season"
56,"2011-02-14","LAL","@","CHA","L",1,"34:36",8,20,0.4,1,4,0.25,3,4,0.75,2,3,5,2,0,1,5,5,20,6.2,"Kobe Bryant","Regular Season"
57,"2011-02-16","LAL","@","CLE","L",1,"38:30",8,24,0.33,1,6,0.17,0,0,NA,1,11,12,2,0,1,7,4,17,0.9,"Kobe Bryant","Regular Season"
58,"2011-02-22","LAL","","ATL","W",1,"26:29",5,11,0.45,2,4,0.5,8,8,1,0,3,3,5,2,0,1,3,20,18.5,"Kobe Bryant","Regular Season"
59,"2011-02-23","LAL","@","POR","W",1,"45:18",14,31,0.45,3,6,0.5,6,7,0.86,1,8,9,6,3,0,3,4,37,26.2,"Kobe Bryant","Regular Season"
60,"2011-02-25","LAL","","LAC","W",1,"26:59",10,16,0.62,2,5,0.4,2,3,0.67,0,2,2,5,0,0,1,1,24,19.1,"Kobe Bryant","Regular Season"
61,"2011-02-27","LAL","@","OKC","W",1,"36:53",8,22,0.36,1,6,0.17,0,0,NA,0,2,2,7,1,0,4,3,17,6.1,"Kobe Bryant","Regular Season"
62,"2011-03-01","LAL","@","MIN","W",1,"31:39",8,18,0.44,1,4,0.25,7,8,0.88,0,4,4,3,0,0,3,2,24,13.7,"Kobe Bryant","Regular Season"
63,"2011-03-04","LAL","","CHA","W",1,"30:48",10,25,0.4,2,5,0.4,5,6,0.83,0,2,2,3,0,0,3,2,27,12,"Kobe Bryant","Regular Season"
64,"2011-03-06","LAL","@","SAS","W",1,"31:18",12,25,0.48,1,3,0.33,1,1,1,3,4,7,5,1,0,1,2,26,19.3,"Kobe Bryant","Regular Season"
65,"2011-03-08","LAL","@","ATL","W",1,"32:03",8,18,0.44,1,4,0.25,9,11,0.82,1,5,6,4,1,1,1,0,26,21.5,"Kobe Bryant","Regular Season"
66,"2011-03-10","LAL","@","MIA","L",1,"39:31",8,21,0.38,4,8,0.5,4,5,0.8,0,2,2,2,1,0,3,3,24,10.9,"Kobe Bryant","Regular Season"
67,"2011-03-12","LAL","@","DAL","W",1,"32:56",6,20,0.3,0,3,0,4,4,1,2,3,5,4,3,0,2,1,16,10.1,"Kobe Bryant","Regular Season"
68,"2011-03-14","LAL","","ORL","W",1,"30:53",7,19,0.37,0,1,0,2,2,1,1,4,5,4,1,0,1,1,16,9.8,"Kobe Bryant","Regular Season"
69,"2011-03-18","LAL","","MIN","W",1,"28:21",6,17,0.35,2,5,0.4,4,5,0.8,0,4,4,5,1,0,4,2,18,9,"Kobe Bryant","Regular Season"
70,"2011-03-20","LAL","","POR","W",1,"32:41",9,20,0.45,2,7,0.29,2,2,1,0,4,4,3,1,1,3,1,22,13.2,"Kobe Bryant","Regular Season"
71,"2011-03-22","LAL","","PHO","W",1,"48:00",15,31,0.48,3,5,0.6,9,11,0.82,2,10,12,9,1,0,3,1,42,33.8,"Kobe Bryant","Regular Season"
72,"2011-03-25","LAL","","LAC","W",1,"34:41",11,21,0.52,1,5,0.2,14,17,0.82,1,3,4,6,2,0,4,1,37,28.9,"Kobe Bryant","Regular Season"
73,"2011-03-27","LAL","","NOH","W",1,"35:35",11,25,0.44,1,6,0.17,7,8,0.88,1,2,3,5,2,0,0,2,30,22.5,"Kobe Bryant","Regular Season"
74,"2011-03-31","LAL","","DAL","W",1,"30:16",8,21,0.38,1,5,0.2,11,15,0.73,1,4,5,4,2,0,4,1,28,17.2,"Kobe Bryant","Regular Season"
75,"2011-04-01","LAL","@","UTA","W",1,"30:39",6,14,0.43,2,4,0.5,7,10,0.7,0,5,5,4,0,0,1,1,21,15.3,"Kobe Bryant","Regular Season"
76,"2011-04-03","LAL","","DEN","L",1,"37:42",10,27,0.37,0,4,0,8,9,0.89,1,3,4,4,3,0,2,1,28,17.7,"Kobe Bryant","Regular Season"
77,"2011-04-05","LAL","","UTA","L",1,"33:33",6,18,0.33,2,6,0.33,6,6,1,1,2,3,5,0,0,7,5,20,5.6,"Kobe Bryant","Regular Season"
78,"2011-04-06","LAL","@","GSW","L",1,"31:55",10,20,0.5,1,5,0.2,4,6,0.67,0,2,2,2,4,0,3,1,25,16.8,"Kobe Bryant","Regular Season"
